ngram_decoded,count,p_ngram,pmi,entropy_reduction,internal_entropy,frequency_norm,pmi_norm,entropy_reduction_norm,internal_entropy_norm,composite_score
308 21,67062,0.0005639272769434143,3.269205502326264,2.805086133947416,2.3222365294336464,0.45272728228810977,0.12280141965371326,0.5470859390186464,0.5841718022585792,0.4229880244807689
51 33 39 21 277 22,3977,0.00003344276610306819,14.22380237162468,4.13495691981441,0.9923657435666524,0.163934278292662,0.2491733552708332,0.8064553747213822,0.2496352449766985,0.42298157628986227
286 21,90161,0.0007581677733514535,1.723101199018198,2.6743364745362026,2.45298618884486,0.48298358743793524,0.10496560188641715,0.5215853672787368,0.6170626224721308,0.4221015692494656
308 21 71,23401,0.00019678002755290386,5.920160811520733,3.3992783599313046,1.728044303449758,0.3451015061811727,0.1533827689862735,0.6629733650680276,0.43469936948029575,0.42186665198771556
282 21 264 12 262,4233,0.00003559548124573488,12.123219397914799,4.24120962444357,0.8861130389374924,0.17031136067195793,0.22494108643618052,0.8271782181242382,0.2229067730181583,0.42176150407324176
51 33 71 21 261,6587,0.000055390369706037245,9.236109408981628,4.141418581085949,0.9859040822951135,0.21551364982625,0.1916354630532205,0.8077156155323785,0.24800977734550078,0.42168921025802514
313 263 51 272 39,3687,0.000031004143480516066,14.029141271619178,4.16921255076854,0.9581101126125227,0.15619439676454822,0.24692775004313222,0.8131363724278033,0.2410180462467917,0.42153097398867
319 21 261,7367,0.00006194942365634984,6.513003398466521,4.298450522593043,0.8288721407880191,0.22695383974164127,0.1602217851657341,0.8383421143538012,0.20850749964050944,0.42148977119675063
51 33 39 12,268047,0.0022540188900249227,7.96074608372221,1.1520597005759425,3.97526296280512,0.5943637136591631,0.17692290594581858,0.22469030646420263,1.0,0.4214632621637163
262 21 271,10333,0.00008689064675458977,3.2270591678622638,4.324578988071447,0.802743675309616,0.2615396219489896,0.12231522066995063,0.8434380420325898,0.20193473559373412,0.42145723570520155
282 21 71 12,13903,0.00011691093214255896,6.593995566354244,3.751988765896484,1.3753338974845786,0.2918759269162879,0.16115610864179766,0.7317637317216048,0.34597306149379425,0.42127127421615224
39 33 39 21 271,5260,0.0000442315689469798,9.090572016838134,4.3199048243595675,0.807417839021495,0.1925165433871122,0.1899565476016271,0.8425264232368269,0.20311054805082518,0.42096910308769797
294 21 261,16627,0.00013981716670749677,5.892747033756865,3.642814601817655,1.4845080615634076,0.31016624066167037,0.15306652438138924,0.7104711056775014,0.3734364431871127,0.4204885447259573
282 21 264 12 39 33,2968,0.00002495804118529202,15.233164542239104,4.175464734694165,0.9518579286868971,0.13401939796615292,0.26081733019397535,0.8143557581259724,0.23944527383296033,0.4196504884590664
267 21 311,8292,0.0000697277889179385,6.631590958729415,4.127333320561215,0.9999893428198472,0.23904500143439553,0.16158980807970677,0.8049685170075811,0.25155300471348213,0.4196306340382013
51 33 39 12 268 21,7533,0.00006334532488167278,13.587249346692126,3.542440151417149,1.5848825119639132,0.22923168488593257,0.2418300966513299,0.6908947191322636,0.3986862068731047,0.41938152811157353
282 21 276 12,23292,0.0001958634418085653,11.078166670436879,2.8254364422998868,2.3018862210811757,0.3446242408195154,0.21288538620649303,0.5510549321342565,0.5790525664890516,0.4191045179768496
271 21,64324,0.0005409033157691118,0.2462118947474483,2.9931417122392023,2.13418095114186,0.44846608501840407,0.08792824649125972,0.5837630882128769,0.5368653523327896,0.41894546660184134
262 12 39 13 50,7315,0.00006151215339299567,7.41156947849347,4.128598455023224,0.9987242083578387,0.22622973007222835,0.17058761936006586,0.8052152606874834,0.25123475294653086,0.4187148915406723
262 19 39,10802,0.00009083448816830338,3.8524905327426837,4.131300670580673,0.9960219928003893,0.2660772228855349,0.12953018011744125,0.805742283411594,0.25055499525937086,0.41849489923370753
280 21,42174,0.0003546430016672863,0.6702152798476732,3.2915719847791047,1.8357506786019577,0.4053142278261407,0.09281953816749629,0.6419670071258153,0.4617935205238779,0.41849092207102623
282 21 261 12 39 22,6416,0.0000539524232630841,14.251738706309963,3.57072751831174,1.5565951450693225,0.2128248281973406,0.24949562807834483,0.6964117050431791,0.39157035890046393,0.41805976466910355
433,16353,0.00013751308878136133,0.0,4.129815799268335,0.9975068641127279,0.3084676281797408,0.08508795267831301,0.8054526836711792,0.25092852308035574,0.4179366129614795
278 18,24271,0.0002040958954205602,5.253968074890677,3.301439473228832,1.8258831901522306,0.34883304967829604,0.14569758744774025,0.6438914985412278,0.4593112977018776,0.41789137842622043
262 21 271 22,5882,0.00004946199402017779,6.675736517150643,4.343731268055948,0.7835913953251146,0.20394173242317315,0.16209907005740898,0.8471733794088164,0.19711687067166447,0.41758841401398095
51 33 71 21 71,10275,0.00008640292223007936,8.581221646449551,3.683241047803758,1.4440816155773042,0.26096421155623467,0.1840806953926152,0.7183556194169674,0.36326694085120265,0.41717573466083147
294 21,87298,0.0007340926817363958,2.8189544105735975,2.435801048128401,2.6915216152526615,0.47968486777419356,0.11760733513765294,0.47506295352244976,0.6770675651991097,0.4171552192406855
262 12 39 295,26534,0.00022312556091999276,8.351281563150792,2.9097962541523943,2.217526409228668,0.3579458105810196,0.18142811276003432,0.5675079266873395,0.557831376182441,0.4171459616031985
51 33 39 12 71 21 261,2908,0.000024453498573729513,14.94290664932635,4.127464282814717,0.9998583805663452,0.13193169376622788,0.25746892292776796,0.8049940590423038,0.2515200604140163,0.4168260839004077
331 21 71,12984,0.00010918302114212656,6.564921579696272,3.6625009970241194,1.464821666356943,0.28488512844584807,0.16082071191164768,0.7143106134477191,0.3684842185441993,0.4167078075777055
39 33 39 21 39,18417,0.00015486935461911158,6.887806133979037,3.336714490013791,1.7906081733672712,0.3206183005508933,0.1645454994681794,0.6507713106967785,0.45043766667041807,0.4166265587492033
262 12 39 13 262,11823,0.00009942012160839204,7.896708765016615,3.595120868220876,1.532201795160186,0.2753096657450513,0.1761841731550906,0.701169226952879,0.3854340730402895,0.4160978001145865
282 21 269 21,31843,0.0002677691729997486,10.243187335441242,2.53775091961481,2.5895717437662524,0.37659057833643383,0.20325308699706973,0.4949466000529338,0.6514214953817639,0.4159054506591673
365,49147,0.0004132792621743757,0.0,3.135648593367111,1.9916740700139512,0.4209557707212899,0.08508795267831301,0.6115567127775414,0.5010169361496878,0.4157083207444934
267 21 301,5805,0.00004881449766867257,6.990946321066558,4.248117168025776,0.8792054953552867,0.20259469899825056,0.16573532189959092,0.8285254209502938,0.22116914115660935,0.4152417737305546
262 21 39,26260,0.00022082148299385732,0.561997654712125,3.57087480031209,1.5564478630689726,0.35688471550014195,0.09157114254696964,0.6964404299762522,0.3915333092758912,0.4145981113948498
262 12 39 13 71 21,14546,0.00012231794712980383,10.61905200673393,3.1102139935656523,2.01710866981541,0.2964976332136252,0.2075890517621877,0.6065961121929301,0.5074151543403935,0.4144425836625378
51 33 39 12 262,4726,0.00003974113970407348,7.753968756012792,4.3181522645217365,0.8091703988593257,0.18157323645921633,0.17453752824035415,0.8421846152499125,0.20355141444236424,0.4143250186787166
267 21 261 12 50,3837,0.00003226550000942233,10.80016979492281,4.202040885026332,0.9252817783547302,0.16027086841344307,0.20967842170808385,0.8195389993762202,0.2327598921158692,0.41423995612943915
286 63 39,8429,0.00007087982788100622,3.5770148323067015,4.1980117217577915,0.9293109416232711,0.2407201465897508,0.12635229982710006,0.8187531773140908,0.23377345104423194,0.4133977413207793
267 21 71 12,36213,0.0003045166932085512,6.915821802359155,2.6598649006841275,2.467457762696935,0.3897366919626508,0.16486868746706645,0.5187629246898532,0.6207030291540232,0.4133238228719814
262 21 12 39 13,37295,0.0003136152783037284,7.807531115531944,2.549758521386056,2.5775641419950066,0.3927462895449006,0.1751554221829077,0.4972884853914562,0.6484009148859335,0.4132865350518517
262 304,18339,0.00015421344922408032,1.4642129595907039,3.7394042256283213,1.3879184377527412,0.3201844387458156,0.10197907410129602,0.7293093240132621,0.34913877414875844,0.41316995773873333
267 21 270 12 50,3122,0.000026253033888302457,12.604904386903673,4.133882784390288,0.993439878990775,0.13919046813329672,0.23049779154751465,0.806245882264082,0.24990544984972773,0.4120939411900907
418 21 264,8139,0.0000684412052584541,8.935479435190173,3.6451865041093416,1.4821361592717206,0.23714118796624742,0.188167403740237,0.7109337062289797,0.3728397776799803,0.411079911758761
693,53888,0.0004531465375313398,0.0,2.905549344801645,2.2217733185794173,0.4303698179025779,0.08508795267831301,0.5666796368312943,0.5588997103757978,0.41103727209254537
307 21 33,7025,0.00005907353077044355,4.992314312466262,4.13845489731721,0.9888677660638524,0.22209456863221397,0.14267915666351433,0.8071375977318009,0.24875530884781114,0.4110048868572341
294 21 270,5945,0.00004999176376231842,6.5112106809729,4.1273228513455,0.9999998120355621,0.20503079909412728,0.16020110442481897,0.8049664751591542,0.25155563830421884,0.41077958793107333
262 12 39 13 286,4276,0.00003595707011735468,9.026416090297547,4.1629819620558655,0.9643407013251968,0.17134454553773534,0.18921644655409647,0.8119211985209274,0.2425853862620237,0.4107004754445861
262 21 262,16578,0.00013940512357472074,2.3018431488685933,3.663657243951031,1.4636654194300314,0.30986453926703317,0.1116419534946078,0.7145361204038483,0.36819335805579134,0.4106932690401258
308 21 270,5303,0.00004459315781859959,7.177046803794561,4.154652672235352,0.9726699911457106,0.19334882055721442,0.16788217207602507,0.8102967074624651,0.24468066647328207,0.41061369574116496
418 21,13525,0.00011373231368971516,3.8723815002683284,3.678339419116016,1.4489832442650468,0.2890581308166902,0.12975964178522365,0.7173996373168454,0.3644999734162443,0.41046931222381094
262 21 279 12,8062,0.00006779370890694888,5.848578639485478,3.922381490323569,1.2049411730574937,0.23616947817166864,0.15255699896993222,0.7649960316203447,0.3031098028813758,0.4103967007847272
398 21 264,7441,0.00006257169287727694,8.949089026431093,3.690733229726679,1.4365894336543836,0.22797553960729852,0.18832440361970246,0.7198168463408022,0.3613822398910343,0.4102182180096861
51 33 71 21 71 22,5443,0.000045770423912245446,11.926115029147015,3.665735595135068,1.4615870682459944,0.19601255041924676,0.22266729572558083,0.7149414686373192,0.3676705369987988,0.4100500561090884
286 21 262,7788,0.00006548963098081344,3.8088676924746716,4.132481011058511,0.9948416523225516,0.2326348073828743,0.12902694820233218,0.8059724894187695,0.25025807390124144,0.41004452127805713
51 33 71 21,31610,0.0002658098658581809,6.032583651234028,2.7422808461808925,2.38504181720017,0.37583983736139626,0.15467967584936032,0.5348368000644952,0.5999708294812225,0.40981838274744575
567,11376,0.00009566127915225137,0.0,4.160776191895339,0.9665464714857235,0.27136984539487546,0.08508795267831301,0.8114909993106689,0.24314026028700397,0.40960733832008184
262 21 33 262,9680,0.00008139954133208449,7.551229116921894,3.571562560102453,1.5557601032786095,0.2548663382810788,0.17219872920247828,0.6965745662176234,0.3913602993903067,0.4092714099556034
51 33 39 21 39 33,3174,0.00002669030415165663,11.003278553754857,4.164726881830118,0.9625957815509445,0.14087909193571954,0.21202147890139159,0.812261516439032,0.24214644177191605,0.40883863972872636
359 21,13256,0.00011147028098120993,2.864837341073174,3.6917651302068055,1.435557533174257,0.28700448992371747,0.11813663939304436,0.7200181015665551,0.3611226594582977,0.4074600167962294
282 21 71 22 71 12,2593,0.00002180464986302635,12.602731927255224,4.128170895025924,0.9991517683551377,0.12021166516185318,0.23047273011128835,0.805131872138455,0.25134230809478136,0.40716860028096186
267 21 303,4568,0.00003841251082695888,5.670174669825519,4.283122693703367,0.8441999696776956,0.17809722924452362,0.150498935561785,0.8353526732953818,0.21236330214542362,0.4063769721767743
262 21 271 22 12,3360,0.0000282543862475004,9.538779708339224,4.1719540096701735,0.9553686537108886,0.1467006009081653,0.19512705950720136,0.8136710489210953,0.24032841667328056,0.4062910447272171
398 21,12249,0.00010300237415048584,3.8723815002683284,3.6186879188694303,1.5086347445116322,0.27892815406488247,0.12975964178522365,0.7057655927749226,0.37950564745711146,0.4061157535523161
51 33 39 12 39,9670,0.00008131545089682407,6.38342257400008,3.5789040693934746,1.5484185939875876,0.25476068001573116,0.15872694425081368,0.6980064069214383,0.38951350098735493,0.4061011736372428
50 7 262,4579,0.000038505010305745343,6.126848826134007,4.209026829326573,0.9182958340544896,0.17834309532759438,0.15576711637825671,0.8209014929735384,0.23100253810794438,0.40549345618339283
344 21 261,4808,0.00004043068127320891,6.4669381250958065,4.129618740105832,0.9977039232752302,0.18333170183296016,0.15969037740787273,0.8054142505208901,0.25097809443308033,0.40529722165748183
267 21 270 22,10152,0.00008536860987637622,9.070322691271313,3.220281540339757,1.9070411230413056,0.2597331204934773,0.18972295192509503,0.6280629778458757,0.47972703715067283,0.40414511592330044
344 21,18942,0.00015928410247028352,2.978804652665443,3.272590027761261,1.8547326356198013,0.32349157465396333,0.11945136324229513,0.6382648884443811,0.46656853973529855,0.40411372638989274
282 21 71 12 51 13,4625,0.000038891826307943263,11.916716280133839,3.594151714794836,1.5331709485862268,0.17936490320095566,0.2225588720090949,0.7009802095085582,0.3856778690948168,0.4036756974947305
450 21,11711,0.00009847830873347536,3.4473692580052133,3.577247365627529,1.5500752977535333,0.27433667219944163,0.12485671195981951,0.6976832940856151,0.3899302542390132,0.40247703710563254
280 12 262 13,21569,0.00018137465981319528,8.188802580933357,2.6175159481382124,2.50980671524285,0.33676800666715667,0.1795537595798217,0.5105034576490196,0.6313561489456336,0.40246007408074647
397,8672,0.00007292322545783437,0.0,4.134003422197273,0.9933192411837897,0.24362549624355895,0.08508795267831301,0.8062694106852298,0.24987510272348373,0.4018539213788209
262 21 12 39 13 262,7613,0.00006401804836375612,11.134031093290185,3.1871239904171746,1.9401986729638876,0.23031157727501633,0.21352983668991438,0.6215961427938532,0.48806800735385775,0.40172920457216
271 21 12,14157,0.00011904682919817357,1.7332590908975074,3.55349864558715,1.5738240177939127,0.29372665373918466,0.10508278305464211,0.6930514966350683,0.39590437979060217,0.40165603998932087
51 33 39 21,64774,0.0005446873853558307,6.113239596070724,1.844784004864621,3.2825386585164416,0.4491787397379176,0.15561012066532678,0.3597947946673854,0.8257412627113699,0.4009865826411015
39 33 280,5726,0.00004815018323011527,3.1581592564999874,4.153140096155361,0.9741825672257015,0.2011939790255998,0.12152039314077871,0.8100017043625443,0.2450611635860878,0.40093836410639827
51 33 39 284,3492,0.00002936437999293792,7.628638966557706,4.1274382485093035,0.9998844148717589,0.1506396801503324,0.17309172715128684,0.8049889814789978,0.25152660949156347,0.40040798676678857
39 63 50,7220,0.000060713294258021696,0.9642095634954687,4.139214556742739,0.9881081066383233,0.22489344486584673,0.096211048336991,0.8072857568150891,0.24856421220020897,0.4001107700160219
267 21 303 22,2777,0.00002335191387181804,9.213697031710298,4.147063108903682,0.9802595544773802,0.1272197280792893,0.191376914470251,0.808816487895658,0.2465898642804918,0.3997234110429391
307 63 39,5034,0.000042331125110094355,3.758928082487409,4.148768278665775,0.9785543847152869,0.1880272449852525,0.12845084620119496,0.8091490532273216,0.2461609191319449,0.3992458292959662
262 304 271,3694,0.000031063006785198357,6.378725790791811,4.145058706770976,0.9822639566100868,0.15638829210471805,0.15867276228571858,0.8084255622090376,0.24709408303317834,0.39877832282574904
307 21,24958,0.0002098729083229509,0.795669527599376,3.063439402771466,2.0638832606095963,0.3516863555170623,0.09426677500413469,0.5974734971626247,0.5191815685957112,0.3984812419265746
50 7 262 21,2606,0.000021913967428864894,9.186034845296922,4.156599470952931,0.9707231924281319,0.12072288635198751,0.1910578042298498,0.8106763985498785,0.2441909381871802,0.3983105528659938
382,14565,0.00012247771895679862,0.0,3.554577202935106,1.5727454604459565,0.29663107165034214,0.08508795267831301,0.6932618515159225,0.39563306255749137,0.39741636349636034
51 33 39 21 39 263,2488,0.000020921700292791965,9.454521437114623,4.134860350922648,0.9924623124584144,0.11598608500272409,0.19415505835065977,0.8064365405464917,0.24965953743047214,0.39723700564418885
50 7 39,4487,0.0000377313783013495,3.6941250027337356,4.1411262919604725,0.9861963714205897,0.1762683183135121,0.1277032796115586,0.807658609343249,0.24808330433684977,0.3958859084019323
39 33 294 21,2995,0.00002518508536049515,7.194713478883702,4.134694461303611,0.9926282020774516,0.1349451322117901,0.16808597436592862,0.806404186503275,0.24970126790732095,0.395454432106674
369 12,6192,0.00005206879751325074,0.34863449365295124,4.128173771823413,0.9991488915576494,0.20919210818618486,0.08910979084465345,0.8051324332105149,0.25134158442001686,0.3940730640443923
262 21 12 39 272 39,1966,0.000016532179572198152,10.414169999798055,4.1299711425201995,0.9973515208608628,0.09191448088506927,0.20522553842632316,0.8054829808188454,0.2508894456021314,0.3938374649547637
51 33 39 21 39,12389,0.0001041796402441317,6.942387279545716,2.860634163443455,2.2666884999376076,0.2800899013496141,0.16517514609924733,0.5579196690455782,0.5701983796156551,0.392117902970516
275 19,3966,0.000033350266624281726,2.1810002038725638,4.2421719918887035,0.8851506714923589,0.1636511437823478,0.11024791252285643,0.8273659120745344,0.22266468401571043,0.39145253590474466
307 21 39,3736,0.00003141618661329211,1.271236337557027,4.18076614168065,0.9465565217004126,0.15754400380358324,0.09975290096629037,0.8153897104115087,0.23811167476389558,0.38542737605108074
39 33 39 21 262,5347,0.000044963155733745435,7.507012082557231,3.1998802785203067,1.9274423848607558,0.19419349615288803,0.17168864268021003,0.6240840470941299,0.48485909055451964,0.38262881477439786
13,14175357,0.11920119401018112,0.0,0.0,0.0,1.0,0.08508795267831301,0.0,0.0,0.27127198816957826
680 625 680 625 680 625 680 625,1663,0.00001398423938380749,79.3094811781595,0.0,0.0,0.07480438976351658,1.0,0.0,0.0,0.26870109744087917
12,9336966,0.07851495349517228,0.0,0.0,0.0,0.9573189085029921,0.08508795267831301,0.0,0.0,0.2606017152953263
21,8119895,0.06828055048188907,0.0,0.0,0.0,0.9430418311155061,0.08508795267831301,0.0,0.0,0.25703244594845476
268 263 51 272 39 36 44 265,152380,0.0012813700524982475,34.784201619619324,0.0,0.0,0.5366289334322116,0.48635756944413533,0.0,0.0,0.25574662571908674
51 13,5668636,0.04766780685728741,2.5197507257880973,0.0,0.0,0.9063055949513155,0.11415572945638063,0.0,0.0,0.255115331101924
51 13 50 63 39 266 44 265,194396,0.001634684425288419,31.597341068891197,0.0,0.0,0.5615226014921549,0.44959403162139233,0.0,0.0,0.2527791582783868
63 680 625 680 625 680 625 680,1719,0.00001445514582126583,73.25612976310478,0.0,0.0,0.07819001221866471,0.9301687004626314,0.0,0.0,0.252089678170324
263 51 13,3143971,0.026437788983613122,6.497472513124684,0.0,0.0,0.8460482306094034,0.16004262128906088,0.0,0.0,0.25152271297461604
22,6200071,0.05213666690354943,0.0,0.0,0.0,0.9154661469395152,0.08508795267831301,0.0,0.0,0.25013852490445704
263 51 13 50 63 39 266 44,204333,0.0017182450908066963,30.02761229097899,0.0,0.0,0.5666188642258926,0.431485682548811,0.0,0.0,0.2495261366936759
263 51,3951719,0.03323017707368632,3.7588355579968016,0.0,0.0,0.8694232646678792,0.12844977884115336,0.0,0.0,0.24946826087725815
50 69 274 18 63 50 69 274,5697,0.000047906320967860056,60.98175128869096,0.0,0.0,0.20067493623735974,0.7885717996532521,0.0,0.0,0.24731168397265296
284 50 306 51 272 51 292,61719,0.000518997757383773,39.3864508426673,0.0,0.0,0.44424002898933085,0.539448993021661,0.0,0.0,0.245922255502748
680 625 680 625 680 625 680,2335,0.000019635116633307573,67.76812028447635,0.0,0.0,0.10949818237333186,0.8668591703380608,0.0,0.0,0.24408933817784817
263 51 272 39 36 44 265,199343,0.0016762839636117479,28.26454159315098,0.0,0.0,0.5640914632723842,0.41114694627465537,0.0,0.0,0.24380960238675992
69 274 18 63 50 69 274 18,3228,0.000027144392502062888,64.17860255413966,0.0,0.0,0.14260363004891535,0.8254505900930015,0.0,0.0,0.24201355503547922
13 50 63 39 266 44 265,196409,0.0016516118299063412,27.770141317212932,0.0,0.0,0.5625757070659109,0.4054435579541748,0.0,0.0,0.2420048162550214
39 12 42 281 42 13 42 13,129694,0.0010906024910664635,31.20697408166704,0.0,0.0,0.520150409991331,0.4450907685287268,0.0,0.0,0.24131029463001447
263,4186391,0.0352035441360296,0.0,0.0,0.0,0.875320419695796,0.08508795267831301,0.0,0.0,0.24010209309352726
264 284 50 306 51 272 51 292,28596,0.00024046500867069094,44.072352588669,0.0,0.0,0.3655962735392444,0.5935054298599252,0.0,0.0,0.2397754258497924
268 263 51 272 39 36 44,162906,0.0013698836446533634,28.41077982655388,0.0,0.0,0.543457106468275,0.41283394661221645,0.0,0.0,0.2390727632701229
39 12 42 281 42 13 42,158102,0.0013294865995542586,28.424188553674156,0.0,0.0,0.5403972294279079,0.4129886293285746,0.0,0.0,0.23834646468912063
12 39,3222018,0.027094089603690103,1.680513502963229,0.0,0.0,0.8485548967688125,0.10447431136718105,0.0,0.0,0.23825730203399836
39 263 51 13,1469525,0.012357299687606555,8.615737284451578,0.0,0.0,0.7683017542016182,0.18447886686669296,0.0,0.0,0.2381951552670778
51 272 39 36 44 265,261841,0.0022018323659023075,23.829844155503118,0.0,0.0,0.5919691193159833,0.3599883955987751,0.0,0.0,0.23798937872868958
13 71,3046254,0.025616082477378895,1.9516037127474855,0.0,0.0,0.8428205974022686,0.10760160075500876,0.0,0.0,0.23760554953931934
13 268 263 51 272 39 36 44,114987,0.0009669306879289669,30.976740258295365,0.0,0.0,0.5078468133682947,0.4424347973185447,0.0,0.0,0.23757040267170987
39 263 51 13 50 63 39 266,173782,0.0014613404020425937,27.279645400269615,0.0,0.0,0.5500636925078822,0.39978521021431945,0.0,0.0,0.23746222568055042
284 50 306 51 272 51 292 261,27145,0.0002282634865144043,43.66763597740718,0.0,0.0,0.36027304406855315,0.5888366298893031,0.0,0.0,0.23727741848946404
63 39 266 44 265,394925,0.0033209415145220526,19.882857247242963,0.0,0.0,0.6339790822886848,0.31445606050662916,0.0,0.0,0.23710878569882848
13 39,3262103,0.02743116611343149,1.0959919501285154,0.0,0.0,0.8498188200600904,0.09773128641400647,0.0,0.0,0.2368875266185242
12 42 281 42 13 42 13,151095,0.0012705644315672837,28.211815484729264,0.0,0.0,0.5357632338455689,0.41053869930232867,0.0,0.0,0.2365754832869744
39 36 44 265,687703,0.005782924459989514,14.675564006473696,0.0,0.0,0.6906789684205074,0.25438486537153127,0.0,0.0,0.23626595844800966
12 39 12 42 281 42 13 42,102898,0.0008652737607426478,31.475436619330615,0.0,0.0,0.4964916420090449,0.4481877451614601,0.0,0.0,0.23616984679262626
51 13 50 63 39 266 44,206171,0.0017337009128075612,25.21239597937816,0.0,0.0,0.5675342737423366,0.37593747635077707,0.0,0.0,0.2358679375232784
23,3405853,0.028639966120299995,0.0,0.0,0.0,0.854227076287652,0.08508795267831301,0.0,0.0,0.23482875724149127
272 39 36 44 265,341243,0.0028695272399570774,20.369890332627566,0.0,0.0,0.619043996597433,0.3200744611145168,0.0,0.0,0.23477961442798745
625 680 625 680 625 680 625,1664,0.000013992648427333533,67.48251375145242,0.0,0.0,0.07486584114055399,0.8635644210347538,0.0,0.0,0.23460756554382695
39 266 44 265,639652,0.005378861509519681,14.648703291983498,0.0,0.0,0.683274573629948,0.25407500088973567,0.0,0.0,0.23433739362992093
63 39 266 44,671938,0.005650355888801466,14.179818696931386,0.0,0.0,0.6883082848296274,0.24866596077947375,0.0,0.0,0.23424356140227529
12 42 281 42 13 42,181460,0.0015259050382355425,25.407481720739746,0.0,0.0,0.5544832200790223,0.3781879802297704,0.0,0.0,0.23316780007719817
263 51 13 50 63 39 266,204333,0.0017182450908066963,24.2977861828043,0.0,0.0,0.5666188642258926,0.36538656227274746,0.0,0.0,0.23300135662466
39 36 44,1147620,0.009650386531356074,8.944563504496573,0.0,0.0,0.7430268841297226,0.18827219732006714,0.0,0.0,0.23282477036244745
63 50 69 274 18 63 50 69,5698,0.0000479147300113861,55.87952566642931,0.0,0.0,0.20069287820539583,0.7297126617467229,0.0,0.0,0.23260138498802968
39 266 44,1087576,0.009145473921878422,8.94467240726483,0.0,0.0,0.7375334627994582,0.18827345361948034,0.0,0.0,0.23145172910473463
63 39 36 44,610789,0.005136151286227537,13.96452695769897,0.0,0.0,0.6785545973242963,0.24618236105108696,0.0,0.0,0.23118423959384582
39 263 51,1555115,0.013077029723000472,5.628879244712461,0.0,0.0,0.7740887038452506,0.15002255264546843,0.0,0.0,0.23102781412267975
63 39 36 44 265,323302,0.0027186605900563618,19.516523283319426,0.0,0.0,0.6135230670490521,0.3102300417260518,0.0,0.0,0.23093827719377596
69 274 18 63 50 69 274,5697,0.000047906320967860056,55.15527896817615,0.0,0.0,0.20067493623735974,0.7213577712642563,0.0,0.0,0.230508176875404
63 680 625 680 625 680 625,2517,0.000021165562555047177,61.978430743226795,0.0,0.0,0.11717071624842133,0.8000694671039371,0.0,0.0,0.22931004583808962
263 51 272 39 36 44,226769,0.0019069103913569698,21.980724107168783,0.0,0.0,0.5772686864682354,0.3386569963255312,0.0,0.0,0.22898142069844163
261,2690043,0.022620688673924024,0.0,0.0,0.0,0.8301084397210744,0.08508795267831301,0.0,0.0,0.22879909809984686
680 625 680 625 680 625,4220,0.000035486163679896336,56.79410604191297,0.0,0.0,0.16999693555381892,0.7402632364238451,0.0,0.0,0.227565042994416
51 272 39 36 44,342974,0.002884083294300656,17.749464378089108,0.0,0.0,0.6195612323551514,0.2898452975982904,0.0,0.0,0.22735163248836043
44 265,1327501,0.011163013689863997,5.714484457500931,0.0,0.0,0.7579115685890555,0.1510100920837579,0.0,0.0,0.22723041516820336
36 44 265,687703,0.005782924459989514,11.460061227671948,0.0,0.0,0.6906789684205074,0.2172909115740851,0.0,0.0,0.2269924699986481
284 50 306 51 272 51 292 71,21767,0.00018303965043135157,42.052759376558086,0.0,0.0,0.33770212908929104,0.5702074567424537,0.0,0.0,0.2269773964579362
272 39 36 44,491488,0.004132943984527225,14.426459099758619,0.0,0.0,0.6563398081186254,0.25151119785013376,0.0,0.0,0.22696275149218978
63 39 36 44 65,279922,0.0023538762818966687,19.345503386706536,0.0,0.0,0.5987950022526972,0.308257160786491,0.0,0.0,0.22676304075979706
39 13,2312952,0.019449714041645402,0.5999249411293951,0.0,0.0,0.8146692337815503,0.09200867070564503,0.0,0.0,0.22666947612179883
42 281 42 13 42 13,151404,0.0012731628260168307,24.5438741432876,0.0,0.0,0.535972076446947,0.36822542638334765,0.0,0.0,0.22604937570757366
39 263 51 13 50 63 39,228340,0.0019201209987363816,20.901480479089496,0.0,0.0,0.5779744299782681,0.3262068707837085,0.0,0.0,0.22604532519049414
13 39 263 51 13 50 63 39,169139,0.0014222972129511817,23.537035631874996,0.0,0.0,0.5472953772298751,0.3566105643250582,0.0,0.0,0.22597648538873333
63 39 266 44 65,268190,0.002255221383249147,19.361371651945912,0.0,0.0,0.594418234642242,0.3084402166686117,0.0,0.0,0.22571461282771343
13 50 63 39 266 44,209339,0.0017603407626980616,21.39233341596885,0.0,0.0,0.5690930957017718,0.3318693370959686,0.0,0.0,0.2252406081994351
266 44 265,639652,0.005378861509519681,11.433200513181752,0.0,0.0,0.683274573629948,0.2169810470922895,0.0,0.0,0.22506390518055938
44,2240804,0.01884301836932854,0.0,0.0,0.0,0.8114297538783165,0.08508795267831301,0.0,0.0,0.2241294266391574
12 39 13,1485354,0.012490406437580271,3.631885162294278,0.0,0.0,0.7693969766551984,0.1269852824818898,0.0,0.0,0.22409556478427203
39 12,1975533,0.01661234298413191,0.974790894996096,0.0,0.0,0.7985498425171579,0.0963331142933283,0.0,0.0,0.22372073920262153
18 63 50 69 274 18 63 50,5693,0.00004787268479375589,52.80074427910027,0.0,0.0,0.20060313685767522,0.6941959222536291,0.0,0.0,0.2236997647778261
36 44,1147621,0.009650394940399602,5.7290619828133975,0.0,0.0,0.7430269732047806,0.151178258024707,0.0,0.0,0.2235513078073719
39 36 44 65,443750,0.0037315130646810427,14.080363144900554,0.0,0.0,0.6458949128908297,0.24751864419923247,0.0,0.0,0.22335338927251552
